Franklin County,"1,275,333","884,547
69.36%","829,102
65.01%",
Fulton County,"42,305","22,269
52.64%","20,995
49.63%",
Gallia County,"30,195","14,592
48.33%","13,447
44.53%",
Geauga County,"93,961","59,485
63.31%","56,395
60.02%",
Greene County,"165,811","99,465
59.99%","92,307
55.67%",
Guernsey County,"39,274","17,905
45.59%","16,861
42.93%",
Hamilton County,"812,037","532,725
65.60%","492,919
60.70%",
Hancock County,"75,690","40,757
53.85%","37,905
50.08%",
Hardin County,"31,542","12,886
40.85%","11,985
38.00%",
Harrison County,"15,307","6,762
44.18%","6,374
41.64%",
Henry County,"27,316","15,108
55.31%","14,379
52.64%",
Highland County,"43,007","17,293
40.21%","15,948
37.08%",
Hocking County,"28,495","14,347
50.35%","13,586
47.68%",
Holmes County,"43,859","8,465
19.30%","7,922
18.06%",
Huron County,"58,457","29,242
50.02%","27,562
47.15%",
Jackson County,"32,524","16,235
49.92%","15,002
46.13%",
Jefferson County,"66,886","33,561
50.18%","31,275
46.76%",
Knox County,"61,215","28,328
46.28%","26,593
43.44%",
Lake County,"230,052","156,547
68.05%","148,570
64.58%",
Lawrence County,"60,622","30,361
50.08%","25,713
42.42%",
Licking County,"172,293","100,690
58.44%","95,272
55.30%",
Logan County,"45,307","20,638
45.55%","19,381
42.78%",
Lorain County,"306,713","205,977
67.16%","194,330
63.36%",
Lucas County,"432,379","259,726
60.07%","240,871
55.71%",
Madison County,"43,988","24,958
56.74%","23,549
53.54%",
Mahoning County,"231,064","135,535
58.66%","126,354
54.68%",
Marion County,"65,344","34,136
52.24%","31,864
48.76%",
Medina County,"177,257","119,149
67.22%","113,468
64.01%",
Meigs County,"23,160","11,383
49.15%","10,432
45.04%",
Mercer County,"40,806","16,343
40.05%","15,558
38.13%",
Miami County,"104,800","53,073
50.64%","49,886
47.60%",
Monroe County,"14,090","6,932
49.20%","6,452
45.79%",
Montgomery County,"532,034","315,353
59.27%","291,133
54.72%",
Morgan County,"14,702","6,388
43.45%","6,023
40.97%",
Morrow County,"34,976","15,541
44.43%","14,750
42.17%",
Muskingum County,"86,076","43,594
50.65%","41,164
47.82%",
Noble County,"14,443","6,990
48.40%","6,673
46.20%",
Ottawa County,"40,709","25,927
63.69%","24,303
59.70%",
Paulding County,"18,872","8,197
43.43%","7,647
40.52%",
Perry County,"35,985","15,721
43.69%","14,750
40.99%",
Pickaway County,"57,420","31,339
54.58%","29,248
50.94%",
Pike County,"28,214","13,428
47.59%","12,248
43.41%",
Portage County,"162,644","96,360
59.25%","91,212
56.08%",
Preble County,"41,207","17,407
42.24%","16,315
39.59%",
Putnam County,"33,969","17,286
50.89%","16,513
48.61%",
Richland County,"121,324","56,302
46.41%","52,890
43.59%",
Ross County,"77,051","39,809
51.67%","36,974
47.99%",
Sandusky County,"59,299","31,981
53.93%","30,453
51.35%",
Scioto County,"76,377","39,721
52.01%","35,345
46.28%",
Seneca County,"55,475","28,069
50.60%","26,526
47.82%",
Shelby County,"48,797","18,507
37.93%","17,346
35.55%",
Stark County,"373,475","211,773
56.70%","199,292
53.36%",
Summit County,"541,810","358,932
66.25%","336,524
62.11%",
Trumbull County,"201,794","111,733
55.37%","103,732
51.40%",
Tuscarawas County,"92,526","42,788
46.24%","40,367
43.63%",
Union County,"55,654","39,119
70.29%","37,337
67.09%",
Van Wert County,"28,281","12,882
45.55%","12,043
42.58%",
Vinton County,"13,111","5,350
40.81%","5,063
38.62%",
Warren County,"226,564","159,135
70.24%","149,306
65.90%",
Washington County,"60,671","34,701
57.20%","32,331
53.29%",
Wayne County,"116,208","55,164
47.47%","52,133
44.86%",
Williams County,"36,936","17,122
46.36%","15,941
43.16%",
Wood County,"129,936","82,632
63.59%","78,197
60.18%",
Wyandot County,"22,107","10,844
49.05%","10,312
46.65%",
Adair County,"22,113","11,988
54.21%","8,022
36.28%",Oklahoma
Alfalfa County,"5,857","2,896
49.45%","2,571
43.90%",
Atoka County,"13,874","5,639
40.64%","4,938
35.59%",
Beaver County,"5,415","1,999
36.92%","1,647
30.42%",
Beckham County,"22,621","10,315
45.60%","9,000
39.79%",
Blaine County,"9,634","5,053
52.45%","4,387
45.54%",
Bryan County,"45,759","24,709
54.00%","20,408
44.60%",
Caddo County,"29,342","21,772
74.20%","18,820
64.14%",
Canadian County,"136,710","107,034
78.29%","85,760
62.73%",
Carter County,"48,406","26,011
53.74%","21,110
43.61%",
Cherokee County,"48,599","32,333
66.53%","23,215
47.77%",
Choctaw County,"14,886","6,123
41.13%","5,171
34.74%",
Cimarron County,"2,189","855
39.06%","701
32.02%",
Cleveland County,"276,733","200,569
72.48%","157,581
56.94%",
Coal County,"5,618","2,546
45.32%","2,229
39.68%",
Comanche County,"122,561","89,420
72.96%","73,032
59.59%",
Cotton County,"5,929","3,357
56.62%","2,822
47.60%",
Craig County,"14,493","9,492
65.49%","7,504
51.78%",
Creek County,"71,160","36,532
51.34%","31,103
43.71%",
Custer County,"29,209","16,507
56.51%","14,048
48.09%",
Delaware County,"42,112","23,335
55.41%","18,031
42.82%",
Dewey County,"4,918","1,380
28.06%","1,235
25.11%",
Ellis County,"4,072","1,543
37.89%","1,346
33.06%",
Garfield County,"62,190","35,958
57.82%","30,596
49.20%",
Garvin County,"27,823","15,027
54.01%","12,815
46.06%",
Grady County,"54,733","25,996
47.50%","21,087
38.53%",
Grant County,"4,418","2,141
48.46%","1,843
41.72%",
Greer County,"5,943","2,409
40.54%","2,098
35.30%",
Harmon County,"2,721","1,523
55.97%","1,299
47.74%",
Harper County,"3,847","1,863
48.43%","1,661
43.18%",
Haskell County,"12,704","6,046
47.59%","5,195
40.89%",
Hughes County,"13,460","7,091
52.68%","6,059
45.01%",
Jackson County,"25,384","15,300
60.27%","13,163
51.86%",
Jefferson County,"6,223","2,991
48.06%","2,515
40.41%",
Johnston County,"11,041","5,599
50.71%","4,691
42.49%",
Kay County,"44,880","22,013
49.05%","18,583
41.41%",
Kingfisher County,"15,618","8,612
55.14%","7,492
47.97%",
Kiowa County,"9,001","5,134
57.04%","4,449
49.43%",
Latimer County,"10,495","3,926
37.41%","3,452
32.89%",
Le Flore County,"49,909","22,828
45.74%","19,376
38.82%",
Lincoln County,"34,854","16,782
48.15%","13,972
40.09%",
Logan County,"46,044","20,152
43.77%","16,766
36.41%",
Love County,"9,933","5,279
53.15%","4,307
43.36%",
McClain County,"38,634","23,369
60.49%","19,375
50.15%",
McCurtain County,"32,966","14,174
43.00%","11,769
35.70%",
McIntosh County,"19,819","12,150
61.30%","10,595
53.46%",
Major County,"7,718","4,238
54.91%","3,808
49.34%",
Marshall County,"16,376","9,352
57.11%","7,548
46.09%",
Mayes County,"40,980","22,152
54.06%","17,795
43.42%",
Murray County,"13,875","7,301
52.62%","6,289
45.33%",
Muskogee County,"69,084","44,860
64.94%","35,000
50.66%",
Noble County,"11,411","8,138
71.32%","6,939
60.81%",
Nowata County,"10,383","5,809
55.95%","4,380
42.18%",
Okfuskee County,"12,115","6,294
51.95%","5,595
46.18%",
Oklahoma County,"782,051","654,459
83.68%","515,114
65.87%",
Okmulgee County,"38,889","18,827
48.41%","16,338
42.01%",
Osage County,"47,311","19,787
41.82%","16,269
34.39%",
Ottawa County,"31,566","14,763
46.77%","12,076
38.26%",
Pawnee County,"16,428","9,514
57.91%","8,061
49.07%",
Payne County,"81,512","48,675
59.72%","39,792
48.82%",
Pittsburg County,"44,382","23,499
52.95%","19,731
44.46%",
Pontotoc County,"38,358","23,506
61.28%","19,470
50.76%",
Pottawatomie County,"72,000","44,137
61.30%","35,393
49.16%",
Pushmataha County,"11,119","4,529
40.73%","3,996
35.94%",
Roger Mills County,"3,708","1,479
39.89%","1,306
35.22%",
Rogers County,"90,814","51,019
56.18%","43,019
47.37%",
Seminole County,"25,071","15,078
60.14%","12,690
50.62%",
Sequoyah County,"41,359","22,016
53.23%","16,640
40.23%",
Stephens County,"43,983","24,574
55.87%","20,443
46.48%",
Texas County,"21,121","10,825
51.25%","8,868
41.99%",
Tillman County,"7,515","4,294
57.14%","3,612
48.06%",
Tulsa County,"642,781","495,469
77.08%","399,672
62.18%",
Wagoner County,"77,850","46,095
59.21%","38,141
48.99%",
Washington County,"52,001","28,975
55.72%","22,371
43.02%",
Washita County,"11,432","5,019
43.90%","4,266
37.32%",
Woods County,"9,127","4,232
46.37%","3,642
39.90%",
Woodward County,"20,967","8,813
42.03%","7,663
36.55%",
Baker County,"15,984","14,032
87.79%","11,302
70.71%",Oregon
Benton County,"89,780","75,467
84.06%","69,345
77.24%",
Clackamas County,"405,788","312,159
76.93%","286,754
70.67%",
Clatsop County,"38,562","30,415
78.87%","26,561
68.88%",
Columbia County,"50,851","36,075
70.94%","31,712
62.36%",
Coos County,"63,308","40,800
64.45%","36,790
58.11%",
Crook County,"22,337","13,692
61.30%","12,408
55.55%",
Curry County,"22,507","14,720
65.40%","12,659
56.24%",
Deschutes County,"180,640","150,175
83.13%","136,015
75.30%",
Douglas County,"108,323","65,907
60.84%","58,273
53.80%",
Gilliam County,"1,907","962
50.45%","860
45.10%",
Grant County,"7,183","3,541
49.30%","3,258
45.36%",
Harney County,"7,228","3,799
52.56%","3,393
46.94%",
Hood River County,"23,131","22,006
95.14%","19,776
85.50%",
Jackson County,"214,267","141,899
66.23%","128,016
59.75%",
Jefferson County,"23,143","17,373
75.07%","15,549
67.19%",
Josephine County,"85,481","48,431
56.66%","43,650
51.06%",
Klamath County,"66,310","38,375
57.87%","34,453
51.96%",
Lake County,"7,843","3,334
42.51%","3,104
39.58%",
Lane County,"368,882","284,386
77.09%","257,029
69.68%",
Lincoln County,"47,881","39,059
81.58%","35,283
73.69%",
Linn County,"122,870","78,543
63.92%","71,765
58.41%",
Malheur County,"30,431","16,763
55.09%","14,650
48.14%",
Marion County,"335,553","241,460
71.96%","218,351
65.07%",
Morrow County,"11,215","7,271
64.83%","6,460
57.60%",
Multnomah County,"798,647","732,680
91.74%","640,693
80.22%",
Polk County,"81,427","58,599
71.97%","54,399
66.81%",
Sherman County,"1,605","1,147
71.46%","1,024
63.80%",
Tillamook County,"26,076","19,192
73.60%","17,377
66.64%",
Umatilla County,"76,898","49,248
64.04%","43,267
56.27%",
Union County,"26,028","14,538
55.86%","13,139
50.48%",
Wallowa County,"6,924","4,727
68.27%","4,249
61.37%",
Wasco County,"25,866","19,300
74.62%","17,444
67.44%",
Washington County,"581,821","501,257
86.15%","457,035
78.55%",
Wheeler County,"1,426","783
54.91%","723
50.70%",
Yamhill County,"103,820","74,140
71.41%","67,519
65.03%",
Adams County,"102,023","58,040
56.89%","51,962
50.93%",Pennsylvania
Allegheny County,"1,225,561","974,673
79.53%","823,861
67.22%",
Armstrong County,"66,331","42,535
64.13%","38,344
57.81%",
Beaver County,"166,896","102,377
61.34%","88,565
53.07%",
Bedford County,"48,611","19,639
40.40%","17,527
36.06%",
Berks County,"416,642","278,712
66.89%","243,881
58.53%",
Blair County,"123,842","68,571
55.37%","59,965
48.42%",
Bradford County,"61,304","28,236
46.06%","23,687
38.64%",
Bucks County,"626,370","483,465
77.19%","392,880
62.72%",
Butler County,"186,566","131,094
70.27%","115,987
62.17%",
Cambria County,"134,550","78,931
58.66%","70,138
52.13%",
Cameron County,"4,686","2,657
56.70%","2,428
51.81%",
Carbon County,"63,931","42,871
67.06%","37,949
59.36%",
Centre County,"161,443","109,111
67.58%","94,893
58.78%",
Chester County,"517,156","448,886
86.80%","363,457
70.28%",
Clarion County,"38,827","18,686
48.13%","16,489
42.47%",
Clearfield County,"80,216","42,915
53.50%","38,553
48.06%",
Clinton County,"39,074","19,797
50.67%","17,314
44.31%",
Columbia County,"66,220","42,050
63.50%","38,269
57.79%",
Crawford County,"86,164","45,414
52.71%","39,652
46.02%",
Cumberland County,"247,433","195,073
78.84%","161,716
65.36%",
Dauphin County,"274,515","198,420
72.28%","167,159
60.89%",
Delaware County,"563,527","439,158
77.93%","356,281
63.22%",
Elk County,"30,608","18,285
59.74%","16,515
53.96%",
Erie County,"275,972","180,764
65.50%","156,412
56.68%",
Fayette County,"132,289","79,840
60.35%","69,567
52.59%",
Forest County,"7,351","5,586
75.99%","5,117
69.61%",
Franklin County,"153,751","75,999
49.43%","68,354
44.46%",
Fulton County,"14,506","4,733
32.63%","4,376
30.17%",
Greene County,"37,144","18,614
50.11%","16,298
43.88%",
Huntingdon County,"45,421","24,429
53.78%","21,659
47.68%",
Indiana County,"85,755","41,742
48.68%","36,734
42.84%",
Jefferson County,"44,084","22,626
51.32%","20,564
46.65%",
Juniata County,"24,562","10,738
43.72%","9,896
40.29%",
Lackawanna County,"211,454","162,616
76.90%","143,371
67.80%",
Lancaster County,"538,347","350,774
65.16%","311,187
57.80%",
Lawrence County,"87,382","50,957
58.32%","43,388
49.65%",
Lebanon County,"138,674","83,668
60.33%","73,813
53.23%",
Lehigh County,"362,613","291,220
80.31%","259,621
71.60%",
Luzerne County,"317,884","223,387
70.27%","197,588
62.16%",
Lycoming County,"114,859","66,514
57.91%","59,173
51.52%",
McKean County,"41,806","22,135
52.95%","17,857
42.71%",
Mercer County,"112,630","63,087
56.01%","55,000
48.83%",
Mifflin County,"46,362","23,864
51.47%","22,232
47.95%",
Monroe County,"167,586","110,460
65.91%","95,771
57.15%",
Montgomery County,"821,301","673,808
82.04%","537,010
65.39%",
Montour County,"18,294","15,376
84.05%","13,920
76.09%",
Northampton County,"301,778","226,271
74.98%","200,681
66.50%",
Northumberland County,"92,325","56,359
61.04%","51,546
55.83%",
Perry County,"45,924","25,105
54.67%","22,048
48.01%",
Philadelphia County,"1,575,522","353,645
22.45%","235,304
14.93%",
Pike County,"55,498","35,301
63.61%","28,611
51.55%",
Potter County,"16,937","7,289
43.04%","6,049
35.71%",
Schuylkill County,"143,555","91,438
63.70%","82,454
57.44%",
Snyder County,"40,466","18,946
46.82%","17,101
42.26%",
Somerset County,"74,949","39,148
52.23%","34,535
46.08%",
Sullivan County,"6,177","3,746
60.64%","3,190
51.64%",
Susquehanna County,"41,340","19,417
46.97%","16,656
40.29%",
Tioga County,"41,226","20,643
50.07%","17,742
43.04%",
Union County,"45,114","24,365
54.01%","21,891
48.52%",
Venango County,"52,376","26,824
51.21%","23,202
44.30%",
Warren County,"40,035","20,986
52.42%","17,990
44.94%",
Washington County,"207,547","146,388
70.53%","127,092
61.24%",
Wayne County,"51,536","34,398
66.75%","29,136
56.54%",
Westmoreland County,"354,751","224,712
63.34%","197,253
55.60%",
Wyoming County,"27,588","18,388
66.65%","15,800
57.27%",
York County,"444,014","280,172
63.10%","249,019
56.08%",
Bristol County,"48,900","42,852
87.63%","38,054
77.82%",Rhode Island
Kent County,"163,861","141,015
86.06%","128,350
78.33%",
Newport County,"83,075","72,978
87.85%","61,162
73.62%",
Providence County,"634,533","507,851
80.04%","449,052
70.77%",
Washington County,"126,242","110,788
87.76%","97,674
77.37%",
Abbeville County,"24,657","10,972
44.50%","9,796
39.73%",South Carolina
Aiken County,"166,926","95,099
56.97%","77,848
46.64%",
Allendale County,"9,214","5,980
64.90%","5,053
54.84%",
Anderson County,"195,995","92,536
47.21%","81,757
41.71%",
Bamberg County,"14,600","8,112
55.56%","7,166
49.08%",
Barnwell County,"21,577","13,494
62.54%","11,657
54.03%",
Beaufort County,"182,658","151,461
82.92%","124,226
68.01%",
Berkeley County,"209,065","141,910
67.88%","118,416
56.64%",
Calhoun County,"14,713","7,023
47.73%","5,945
40.41%",
Charleston County,"394,708","315,738
79.99%","268,654
68.06%",
Cherokee County,"56,711","22,869
40.33%","19,589
34.54%",
Chester County,"32,326","17,220
53.27%","14,808
45.81%",
Chesterfield County,"46,024","20,475
44.49%","16,787
36.47%",
Clarendon County,"34,017","19,258
56.61%","16,518
48.56%",
Colleton County,"37,568","21,531
57.31%","18,217
48.49%",
Darlington County,"67,253","37,576
55.87%","32,431
48.22%",
Dillon County,"30,871","15,909
51.53%","13,560
43.92%",
Dorchester County,"155,474","101,875
65.53%","86,644
55.73%",
Edgefield County,"26,769","19,789
73.93%","16,245
60.69%",
Fairfield County,"22,712","17,121
75.38%","14,352
63.19%",
Florence County,"138,561","87,158
62.90%","75,796
54.70%",
Georgetown County,"61,605","40,414
65.60%","34,002
55.19%",
Greenville County,"498,402","336,149
67.45%","288,936
57.97%",
Greenwood County,"70,264","37,830
53.84%","33,983
48.36%",
Hampton County,"19,807","14,182
71.60%","12,283
62.01%",
Horry County,"320,915","234,212
72.98%","199,171
62.06%",
Jasper County,"27,900","14,258
51.10%","11,205
40.16%",
Kershaw County,"64,361","45,616
70.88%","38,933
60.49%",
Lancaster County,"89,546","59,242
66.16%","44,613
49.82%",
Laurens County,"66,710","29,330
43.97%","25,970
38.93%",
Lee County,"17,606","9,358
53.15%","8,037
45.65%",
Lexington County,"286,316","191,717
66.96%","165,577
57.83%",
McCormick County,"9,606","6,264
65.21%","5,525
57.52%",
Marion County,"31,562","17,163
54.38%","14,934
47.32%",
Marlboro County,"27,131","13,563
49.99%","11,397
42.01%",
Newberry County,"38,068","23,119
60.73%","20,111
52.83%",
Oconee County,"76,696","40,965
53.41%","35,714
46.57%",
Orangeburg County,"88,454","55,093
62.28%","47,954
54.21%",
Pickens County,"122,746","67,122
54.68%","59,043
48.10%",
Richland County,"408,263","291,399
71.38%","244,671
59.93%",
Saluda County,"20,299","7,594
37.41%","6,190
30.49%",
Spartanburg County,"302,195","160,078
52.97%","139,735
46.24%",
Sumter County,"106,995","71,124
66.47%","60,587
56.63%",
Union County,"27,644","13,182
47.68%","11,376
41.15%",
Williamsburg County,"31,794","19,684
61.91%","17,330
54.51%",
York County,"258,641","175,740
67.95%","137,984
53.35%",
Aurora County,"2,759","1,759
63.75%","1,501
54.40%",South Dakota
Beadle County,"18,374","11,675
63.54%","9,028
49.13%",
Bennett County,"3,437","2,355
68.52%","1,923
55.95%",
Bon Homme County,"6,969","4,593
65.91%","3,965
56.89%",
Brookings County,"34,239","21,494
62.78%","18,136
52.97%",
Brown County,"38,840","25,933
66.77%","21,922
56.44%",
Brule County,"5,256","4,158
79.11%","2,928
55.71%",
Buffalo County,"2,053","1,324
64.49%","1,199
58.40%",
Butte County,"10,177","4,949
48.63%","4,156
40.84%",
Campbell County,"1,435","763
53.17%","645
44.95%",
Charles Mix County,"9,344","6,684
71.53%","5,063
54.18%",
Clark County,"3,673","2,202
59.95%","1,879
51.16%",
Clay County,"13,925","11,524
82.76%","9,525
68.40%",
Codington County,"27,993","18,508
66.12%","15,288
54.61%",
